# col1                    col2        col3         col4     col5     col6     col7     col8     col9     col10    col11    col12    col13   col14   col15   col16   col17   col18   wmin   Starflag  
  EDCSNJ1138124-1137294   11.636768   -11.624834   24.915   24.656   24.116   24.48    24.237   23.567   24.257   23.981   23.301   3       3       3       0.95    0.05    0.21    0.0    0         
  EDCSNJ1138124-1132484   11.636772   -11.546772   25.264   25.037   24.411   24.975   24.785   24.187   24.781   24.559   23.966   0       0       0       0.96    0.97    0.96    0.99   0         
  EDCSNJ1138124-1136011   11.636769   -11.600315   25.919   25.599   25.11    25.546   25.039   24.61    25.447   25.161   24.27    0       0       0       0.71    0.83    0.6     0.69   0         
  EDCSNJ1138124-1133477   11.636767   -11.563253   26.364   25.915   25.149   25.958   25.791   24.952   25.806   25.766   24.829   0       0       0       0.78    0.8     0.72    0.99   0         
  EDCSNJ1138124-1135430   11.636764   -11.595275   25.041   24.619   24.046   24.796   24.329   23.582   24.733   24.178   23.361   3       3       3       0.96    0.86    0.97    0.88   0         
  EDCSNJ1138123-1137316   11.63676    -11.625436   24.317   23.538   22.97    23.952   23.139   22.56    23.692   22.973   22.401   3       3       3       0.96    0.04    0.05    0.0    0         
  EDCSNJ1138123-1133195   11.636762   -11.555407   26.383   25.956   25.463   25.696   25.287   25.086   25.033   24.681   24.265   0       0       0       0.62    0.55    0.48    0.99   0         
  EDCSNJ1138123-1131380   11.636763   -11.527232   24.687   24.433   23.584   24.362   24.137   23.252   24.219   23.987   23.155   3       3       3       0.97    0.98    0.98    0.49   0         
  EDCSNJ1138123-1137050   11.636755   -11.618058   26.228   26.117   25.124   25.96    25.571   24.348   25.921   26.02    24.126   1       1       1       0.76    0.78    0.15    0.3    0         
  EDCSNJ1138123-1132099   11.636758   -11.536086   23.025   22.302   21.526   22.771   21.993   21.217   22.706   21.944   21.17    0       0       0       0.97    0.64    0.69    0.69   0         
  EDCSNJ1138123-1134088   11.636755   -11.569102   24.555   23.91    23.127   24.315   23.576   22.787   24.278   23.533   22.753   0       0       0       0.96    0.15    0.19    0.99   0         
  EDCSNJ1138123-1133126   11.636754   -11.553489   25.563   25.294   24.968   25.248   25.128   24.616   24.842   24.713   24.148   0       0       0       0.95    0.96    0.7     0.99   0         
  EDCSNJ1138122-1137121   11.636736   -11.620041   19.053   18.324   17.573   18.949   18.176   17.42    18.932   18.152   17.388   2       6       2       1.0     1.0     1.0     0.2    0         
  EDCSNJ1138123-1134020   11.636738   -11.567216   26.436   25.792   24.727   25.875   25.257   24.553   25.846   25.126   24.217   0       0       0       0.35    0.69    0.91    1.0    0         
  EDCSNJ1138123-1132454   11.636739   -11.545932   25.423   25.379   25.242   25.18    25.203   25.268   25.217   25.241   25.496   0       0       0       0.96    0.94    0.72    0.99   0         
  EDCSNJ1138122-1135568   11.636736   -11.599103   26.84    26.374   25.658   26.508   25.91    25.173   25.77    25.153   24.479   0       0       0       0.57    0.58    0.62    0.72   0         
  EDCSNJ1138122-1137263   11.636734   -11.623977   23.824   22.964   21.966   23.563   22.695   21.72    23.431   22.613   21.661   0       0       0       0.98    0.98    0.98    0.03   0         
  EDCSNJ1138123-1131188   11.636739   -11.521886   26.194   25.491   25.064   25.941   25.378   25.12    25.982   25.481   24.97    0       0       0       0.74    0.94    0.79    0.44   0         
  EDCSNJ1138122-1136178   11.636733   -11.604939   22.764   22.505   22.183   22.335   22.016   21.679   22.255   21.91    21.56    0       0       0       0.83    0.03    0.03    0.5    0         
  EDCSNJ1138122-1136088   11.63673    -11.602441   25.75    25.295   24.347   25.774   25.371   24.281   25.948   25.644   24.508   0       0       0       0.97    0.95    0.95    0.6    0         
  EDCSNJ1138122-1132209   11.636729   -11.539141   26.19    25.652   24.985   25.444   24.969   24.615   25.497   25.059   24.897   0       0       0       0.48    0.78    0.8     0.82   0         
  EDCSNJ1138122-1136350   11.636724   -11.609735   22.377   21.38    19.858   22.28    21.241   19.722   22.27    21.216   19.696   0       0       0       0.99    0.99    0.99    0.5    1         
  EDCSNJ1138122-1135065   11.636725   -11.585147   25.106   24.525   23.775   24.808   24.22    23.43    24.72    24.202   23.339   3       3       3       0.97    0.27    0.8     1.0    0         
  EDCSNJ1138122-1136556   11.636722   -11.615441   25.364   25.19    24.604   24.949   24.846   24.353   24.814   24.629   24.386   0       0       0       0.95    0.96    0.93    0.38   0         
  EDCSNJ1138122-1134197   11.636722   -11.572137   26.324   26.167   25.684   26.264   25.68    25.658   26.276   25.875   25.691   0       0       0       0.57    0.58    0.51    0.99   0         
  EDCSNJ1138122-1134440   11.636719   -11.578891   26.115   25.153   23.72    26.436   25.226   23.582   26.36    25.503   23.586   0       0       0       0.75    0.97    0.98    0.99   0         
  EDCSNJ1138122-1134369   11.636718   -11.576928   26.937   25.879   24.576   26.829   25.316   24.064   27.242   25.69    24.15    0       0       0       0.59    0.23    0.03    0.99   0         
  EDCSNJ1138122-1135255   11.636717   -11.590423   20.906   20.359   19.765   20.712   20.089   19.467   20.668   20.021   19.383   2       2       2       0.99    0.98    0.98    0.99   0         
  EDCSNJ1138122-1137307   11.636713   -11.625202   25.323   24.534   23.975   25.068   24.312   23.725   24.91    24.235   23.65    3       3       3       0.95    0.98    0.97    0.0    0         
  EDCSNJ1138122-1135077   11.636716   -11.585467   25.812   25.294   24.244   25.591   24.976   23.966   25.452   24.906   23.899   3       3       3       0.94    0.95    0.95    0.99   0         
  EDCSNJ1138122-1134260   11.636716   -11.573896   25.291   24.603   24.058   24.885   24.322   23.788   24.798   24.269   23.738   0       0       0       0.84    0.26    0.32    0.99   0         
  EDCSNJ1138122-1136502   11.636711   -11.61394    23.191   22.86    22.335   23.046   22.671   22.154   22.98    22.631   22.127   0       0       0       0.98    0.98    0.98    0.44   0         
  EDCSNJ1138122-1131127   11.636715   -11.520201   26.473   26.29    25.648   25.918   25.775   25.308   25.521   25.229   24.824   0       0       0       0.71    0.68    0.52    0.36   0         
  EDCSNJ1138122-1133156   11.636711   -11.554346   26.018   25.27    24.585   25.485   24.743   24.219   25.3     24.491   24.134   0       0       0       0.75    0.95    0.96    0.99   0         
  EDCSNJ1138121-1134486   11.636707   -11.580177   25.423   25.058   24.237   25.257   24.843   23.831   25.122   24.672   23.833   0       0       0       0.95    0.97    0.96    0.98   0         
  EDCSNJ1138121-1133600   11.636704   -11.566666   24.116   23.201   22.065   23.986   23.064   21.932   24.02    23.071   21.937   0       0       0       0.98    0.98    0.98    0.99   1         
  EDCSNJ1138121-1132022   11.636705   -11.533955   22.895   22.37    22.004   22.68    22.108   21.732   22.637   22.053   21.678   0       0       0       0.98    0.97    0.97    0.62   0         
  EDCSNJ1138121-1137597   11.636697   -11.633239   25.393   24.624   23.458   25.076   24.241   23.233   24.98    23.849   23.078   0       0       0       0.95    0.98    0.98    0.0    0         
  EDCSNJ1138121-1131376   11.636704   -11.527121   25.316   25.035   24.524   24.765   24.416   23.966   24.662   24.137   23.783   0       0       0       0.96    0.26    0.14    0.5    0         
  EDCSNJ1138121-1136597   11.636697   -11.616587   25.79    25.338   25.0     25.686   25.27    24.982   25.471   25.312   25.422   0       0       0       0.94    0.95    0.93    0.34   0         
  EDCSNJ1138121-1135317   11.636696   -11.592129   25.692   25.189   24.772   25.446   24.808   24.451   24.981   24.401   23.886   0       0       0       0.95    0.73    0.84    0.99   0         
  EDCSNJ1138121-1136142   11.636696   -11.603945   24.722   24.228   23.835   24.445   23.914   23.694   24.337   23.739   23.521   0       0       0       0.97    0.98    0.96    0.51   0         
  EDCSNJ1138121-1131550   11.636699   -11.531951   26.483   25.836   25.008   26.512   25.689   24.861   26.727   26.183   24.993   0       0       0       0.55    0.72    0.76    0.52   0         
  EDCSNJ1138121-1137575   11.636691   -11.632636   25.845   25.452   25.046   25.47    25.009   24.501   25.676   25.089   25.124   0       0       0       0.79    0.74    0.79    0.0    0         
  EDCSNJ1138121-1135535   11.636694   -11.598183   24.343   23.776   23.281   24.056   23.431   22.867   24.053   23.356   22.736   3       3       3       0.98    0.81    0.76    0.79   0         
  EDCSNJ1138121-1133191   11.636695   -11.555308   25.342   25.069   24.733   25.114   24.773   24.449   24.662   24.345   24.037   0       0       0       0.96    0.96    0.94    1.0    0         
  EDCSNJ1138121-1137487   11.636689   -11.630194   24.755   24.366   23.7     24.573   24.109   23.471   24.522   23.924   23.369   0       0       0       0.97    0.94    0.98    0.0    0         
  EDCSNJ1138121-1136467   11.636689   -11.612973   26.023   25.694   25.448   25.988   25.884   25.558   25.395   25.359   25.19    0       0       0       0.83    0.86    0.61    0.49   0         
  EDCSNJ1138121-1131596   11.636693   -11.533224   24.317   24.052   23.739   24.124   23.744   23.491   24.086   23.648   23.422   1       1       1       0.98    0.9     0.98    0.58   0         
  EDCSNJ1138121-1132408   11.636692   -11.544676   26.453   26.022   24.921   25.487   25.256   24.153   25.338   24.893   23.872   1       1       1       0.46    0.67    0.91    0.99   0         
  EDCSNJ1138121-1135378   11.636685   -11.593825   25.699   25.144   24.091   25.503   24.94    24.007   24.943   24.415   23.682   0       0       0       0.94    0.97    0.97    0.95   0         
  EDCSNJ1138120-1137203   11.636673   -11.622307   26.137   26.226   26.078   26.211   26.73    26.21    26.207   26.406   24.977   0       0       0       0.84    0.77    0.58    0.12   0         
  EDCSNJ1138120-1134172   11.63667    -11.571445   26.783   25.627   24.264   26.524   25.631   23.961   26.337   25.493   23.867   0       0       0       0.61    0.95    0.95    0.99   0         
  EDCSNJ1138120-1134194   11.636669   -11.572054   26.2     25.705   24.706   26.244   25.594   24.479   25.653   25.228   24.126   0       0       0       0.74    0.69    0.54    1.0    0         
  EDCSNJ1138120-1134356   11.636668   -11.576553   25.592   25.32    24.744   25.371   25.124   24.654   25.242   24.983   24.312   0       0       0       0.95    0.95    0.93    0.99   0         
  EDCSNJ1138120-1136172   11.636666   -11.604791   25.09    24.771   24.298   24.675   24.334   23.68    24.427   24.133   23.391   3       3       3       0.97    0.77    0.97    0.5    0         
  EDCSNJ1138120-1135119   11.636666   -11.58665    23.973   23.355   22.457   23.879   23.21    22.306   23.97    23.203   22.267   0       0       0       0.98    0.98    0.98    0.99   0         
  EDCSNJ1138120-1134033   11.636665   -11.567589   26.59    25.643   25.15    27.035   25.534   25.48    26.691   25.407   27.342   0       0       0       0.66    0.92    0.72    1.0    0         
  EDCSNJ1138120-1133347   11.636664   -11.559629   26.578   26.775   25.699   26.699   27.273   25.301   26.72    27.192   25.0     0       0       0       0.66    0.48    0.54    0.99   0         
  EDCSNJ1138120-1133211   11.636661   -11.555868   27.417   27.035   25.402   26.524   27.206   24.925   25.03    25.189   24.028   0       0       0       0.63    0.52    0.67    0.99   0         
  EDCSNJ1138120-1134400   11.636656   -11.577766   25.839   24.976   23.83    25.552   24.764   23.554   25.511   24.463   23.386   0       0       0       0.96    0.94    0.98    0.99   0         
  EDCSNJ1138120-1134435   11.636654   -11.578756   26.813   26.139   25.311   26.668   25.668   24.619   26.285   25.055   23.776   0       0       0       0.64    0.57    0.57    0.99   0         
  EDCSNJ1138120-1134585   11.636654   -11.582914   25.96    25.582   24.772   25.957   25.539   24.84    25.835   25.598   25.306   0       0       0       0.8     0.91    0.86    0.99   0         
  EDCSNJ1138120-1133081   11.636654   -11.552258   28.636   26.719   25.05    27.754   26.699   24.822   25.945   25.564   24.673   0       0       0       0.47    0.49    0.8     1.0    0         
  EDCSNJ1138119-1137169   11.636646   -11.621371   24.513   24.086   23.315   24.235   23.857   22.932   24.133   23.744   22.751   3       3       3       0.98    0.98    0.88    0.13   0         
  EDCSNJ1138119-1137437   11.636646   -11.628809   27.182   25.733   23.652   26.875   25.205   23.423   26.322   24.923   23.335   0       0       0       0.58    0.89    0.97    0.0    0         
  EDCSNJ1138119-1135394   11.636648   -11.594273   24.444   24.188   23.894   24.122   23.849   23.502   23.981   23.657   23.286   0       0       0       0.98    0.23    0.56    0.91   0         
  EDCSNJ1138119-1132259   11.636651   -11.540531   26.263   26.144   25.563   26.313   25.972   25.679   26.023   25.904   25.827   0       0       0       0.74    0.66    0.51    0.88   0         
  EDCSNJ1138119-1136565   11.636642   -11.615699   26.923   25.93    25.504   26.3     25.534   25.286   25.832   25.166   25.432   0       0       0       0.58    0.62    0.53    0.37   0         
  EDCSNJ1138119-1133447   11.636644   -11.562417   24.685   24.385   23.951   24.379   24.063   23.642   24.356   24.102   23.63    0       0       0       0.96    0.98    0.98    1.0    0         
